Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Total_Sales
ORD005614,2023-02-09,CUST0435,Michael Cummings,South,Home Office,Electronics,Keyboard,5,358.46,0.0,195.88,1792.3
ORD005615,2023-10-15,CUST0104,Tyler Boyd,West,Consumer,Office Supplies,Binder,8,256.44,0.0,411.69,2051.52
ORD005616,2023-04-20,CUST0418,Amber Morales,West,Home Office,Food & Beverage,Juice,12,70.13,0.0,253.1,841.56
ORD005617,2023-03-08,CUST0409,Susan Hutchinson,West,Corporate,Clothing,Shirt,12,341.57,0.0,1036.21,4098.84
ORD005618,2023-11-29,CUST0352,Sabrina Daniel,East,Home Office,Electronics,Tablet,4,335.0,0.1,379.83,1206.0
ORD005619,2023-01-26,CUST0219,Jennifer Ford,East,Corporate,Office Supplies,Pen,12,339.11,0.1,596.06,3662.39
ORD005620,2023-04-23,CUST0491,Emily Robinson,West,Corporate,Furniture,Bookshelf,4,388.37,0.0,317.1,1553.48
ORD005621,2023-02-13,CUST0464,Jessica Wagner DVM,Central,Corporate,Office Supplies,Notebook,6,393.25,0.05,624.53,2241.53
ORD005622,2023-09-26,CUST0186,Mark Li,Central,Consumer,Food & Beverage,Water,6,411.5,0.05,277.78,2345.55
ORD005623,2023-12-15,CUST0476,Joshua Fowler,Central,Home Office,Furniture,Sofa,5,259.96,0.1,381.35,1169.82
ORD005624,2023-04-08,CUST0389,Travis Medina,Central,Corporate,Electronics,Keyboard,3,225.91,0.0,68.51,677.73
ORD005625,2023-06-29,CUST0427,Matthew Holland,West,Corporate,Electronics,Mouse,2,789.08,0.1,203.48,1420.34
ORD005626,2023-06-20,CUST0405,Nicole Beasley,Central,Home Office,Food & Beverage,Coffee,15,327.4,0.0,1379.11,4911.0
ORD005627,2023-04-30,CUST0225,Andrew Smith,West,Consumer,Furniture,Table,5,17.0,0.1,26.64,76.5
ORD005628,2023-01-16,CUST0156,Rachel Chung,South,Corporate,Office Supplies,Pen,11,138.06,0.1,441.45,1366.79
ORD005629,2023-10-09,CUST0481,Madison Jackson,North,Home Office,Clothing,Jacket,6,688.99,0.0,954.95,4133.94
ORD005630,2023-02-22,CUST0315,Darius Ortega,Central,Corporate,Electronics,Webcam,8,680.65,0.15,1044.22,4628.42
ORD005631,2023-11-16,CUST0405,Nicole Beasley,South,Home Office,Electronics,Mouse,3,503.65,0.0,213.98,1510.95
ORD005632,2023-08-30,CUST0407,Bonnie Green,East,Home Office,Office Supplies,Notebook,6,722.9,0.0,1395.94,4337.4
ORD005633,2023-07-26,CUST0192,Heather Anderson,West,Corporate,Office Supplies,Stapler,8,251.51,0.05,292.55,1911.48
ORD005634,2023-03-18,CUST0285,Jessica Morris,North,Consumer,Clothing,Tie,12,607.26,0.0,1447.03,7287.12
ORD005635,2023-06-22,CUST0162,Michael Copeland,West,Consumer,Food & Beverage,Energy Drink,11,614.05,0.0,871.0,6754.55
ORD005636,2023-10-20,CUST0208,Samantha Ryan,North,Consumer,Clothing,Shoes,14,106.4,0.15,399.31,1266.16
ORD005637,2023-12-04,CUST0176,Ashley Hayes,South,Consumer,Clothing,Shoes,7,31.36,0.15,26.33,186.59
ORD005638,2023-05-30,CUST0356,Shawn Hines,East,Corporate,Food & Beverage,Juice,12,478.05,0.1,625.52,5162.94
ORD005639,2023-04-20,CUST0118,Brandi Beck,West,Home Office,Clothing,Jacket,8,275.93,0.0,365.8,2207.44
ORD005640,2023-01-09,CUST0197,Laura Schneider,Central,Consumer,Office Supplies,Notebook,7,31.8,0.0,35.36,222.6
ORD005641,2023-09-26,CUST0280,Randy Johnson,South,Home Office,Office Supplies,Binder,12,477.22,0.05,1344.28,5440.31
ORD005642,2023-07-13,CUST0372,Sara Morales,North,Home Office,Electronics,Headphones,8,609.87,0.1,1049.44,4391.06
ORD005643,2023-05-28,CUST0056,Alex Russell,East,Home Office,Electronics,Mouse,7,785.19,0.0,1273.01,5496.33
ORD005644,2023-05-14,CUST0171,Austin Vega,North,Consumer,Clothing,Shirt,15,457.55,0.0,2173.21,6863.25
ORD005645,2023-11-10,CUST0029,Bradley Moody,South,Consumer,Food & Beverage,Snacks,15,32.29,0.15,111.97,411.7
ORD005646,2023-05-31,CUST0111,Tracey Garner,North,Home Office,Furniture,Chair,13,169.88,0.15,339.55,1877.17
ORD005647,2023-08-14,CUST0311,Emily Davis,Central,Home Office,Electronics,Laptop,8,160.65,0.05,240.33,1220.94
ORD005648,2023-10-13,CUST0249,Trevor Williams MD,South,Consumer,Electronics,Monitor,11,179.65,0.05,351.28,1877.34
ORD005649,2023-09-27,CUST0500,Heidi Moon,South,Corporate,Electronics,Tablet,11,305.68,0.0,575.67,3362.48
ORD005650,2023-05-01,CUST0205,Marvin Simpson,West,Corporate,Clothing,Shoes,8,490.87,0.1,933.42,3534.26
ORD005651,2023-11-26,CUST0104,Tyler Boyd,South,Home Office,Furniture,Cabinet,14,487.16,0.05,1001.24,6479.23
ORD005652,2023-02-10,CUST0302,David Herring,West,Corporate,Office Supplies,Stapler,13,369.47,0.0,1451.81,4803.11
ORD005653,2023-01-16,CUST0429,Felicia Cook,Central,Corporate,Office Supplies,Stapler,11,33.77,0.0,87.12,371.47
ORD005654,2023-11-16,CUST0453,David Butler,East,Corporate,Furniture,Table,15,593.36,0.0,1729.05,8900.4
ORD005655,2023-10-29,CUST0229,Darlene Marshall,West,Home Office,Office Supplies,Pen,4,544.95,0.05,459.15,2070.81
ORD005656,2023-10-07,CUST0267,Raymond Dickson,West,Home Office,Food & Beverage,Tea,7,487.98,0.0,785.1,3415.86
ORD005657,2023-09-03,CUST0266,Selena Parker,West,Consumer,Food & Beverage,Coffee,5,110.93,0.15,75.36,471.45
ORD005658,2023-10-27,CUST0020,Latasha Morales,Central,Corporate,Food & Beverage,Coffee,11,235.94,0.0,428.5,2595.34
ORD005659,2023-05-23,CUST0096,Anthony Martin,West,Consumer,Clothing,Pants,6,250.62,0.0,423.43,1503.72
ORD005660,2023-09-03,CUST0288,Michael Newton,West,Consumer,Electronics,Headphones,6,213.25,0.15,153.11,1087.58
ORD005661,2023-09-01,CUST0142,Samantha Sanders,North,Corporate,Office Supplies,Pen,14,496.71,0.1,819.72,6258.55
ORD005662,2023-05-10,CUST0196,Lisa Jimenez,North,Consumer,Clothing,Hat,3,785.54,0.0,370.22,2356.62
ORD005663,2023-07-31,CUST0268,Thomas Shaw,Central,Home Office,Electronics,Tablet,15,29.6,0.15,98.76,377.4
ORD005664,2023-10-01,CUST0254,Peter Humphrey,West,Corporate,Electronics,Tablet,8,296.21,0.0,350.35,2369.68
ORD005665,2023-12-01,CUST0345,Andrew Evans,Central,Consumer,Food & Beverage,Energy Drink,3,788.33,0.05,768.62,2246.74
ORD005666,2023-08-20,CUST0429,Felicia Cook,Central,Corporate,Office Supplies,Folder,13,324.61,0.0,519.04,4219.93
ORD005667,2023-09-03,CUST0399,Connie Garcia,West,Consumer,Food & Beverage,Juice,3,333.97,0.15,178.76,851.62
ORD005668,2023-09-28,CUST0211,Jeremiah Watson,North,Corporate,Furniture,Desk,13,455.94,0.0,1765.01,5927.22
ORD005669,2023-03-03,CUST0124,Angela Williams,North,Consumer,Furniture,Bookshelf,13,336.91,0.0,1187.85,4379.83
ORD005670,2023-11-11,CUST0265,Claudia Duarte,West,Corporate,Electronics,Headphones,5,330.88,0.0,500.11,1654.4
ORD005671,2023-05-22,CUST0291,Mary Lee,West,Corporate,Electronics,Webcam,6,191.62,0.0,192.3,1149.72
ORD005672,2023-05-08,CUST0419,Michele Summers,East,Home Office,Office Supplies,Stapler,2,118.59,0.15,43.6,201.6
ORD005673,2023-03-29,CUST0025,Rhonda Crawford MD,Central,Home Office,Electronics,Webcam,2,565.0,0.1,258.25,1017.0
ORD005674,2023-05-11,CUST0470,Michele Heath,Central,Consumer,Food & Beverage,Coffee,15,33.5,0.15,105.63,427.12
ORD005675,2023-01-10,CUST0182,Melvin Sutton,South,Corporate,Office Supplies,Pen,5,511.89,0.05,562.06,2431.48
ORD005676,2023-11-13,CUST0215,Leonard Cameron,Central,Consumer,Electronics,Laptop,10,147.98,0.0,217.58,1479.8
ORD005677,2023-06-11,CUST0069,James Wilson,East,Consumer,Office Supplies,Pen,15,260.91,0.05,675.79,3717.97
ORD005678,2023-12-20,CUST0137,John Russell,South,Corporate,Clothing,Hat,7,781.21,0.0,1437.73,5468.47
ORD005679,2023-03-31,CUST0246,Miss Erin Montgomery,West,Home Office,Food & Beverage,Energy Drink,14,169.92,0.0,372.41,2378.88
ORD005680,2023-06-18,CUST0224,Christine Porter,Central,Corporate,Furniture,Chair,2,447.86,0.0,267.94,895.72
ORD005681,2023-08-18,CUST0202,Nicole Hughes,West,Consumer,Clothing,Tie,11,756.55,0.1,2324.16,7489.84
ORD005682,2023-07-06,CUST0028,Amy Jones,West,Corporate,Electronics,Laptop,4,76.08,0.0,35.22,304.32
ORD005683,2023-11-30,CUST0481,Madison Jackson,West,Consumer,Furniture,Bookshelf,7,304.35,0.0,325.93,2130.45
ORD005684,2023-11-21,CUST0220,Rebecca Chandler,East,Home Office,Office Supplies,Stapler,7,602.0,0.0,1283.38,4214.0
ORD005685,2023-02-01,CUST0113,Randy Mccoy,Central,Corporate,Clothing,Shoes,11,151.22,0.0,292.23,1663.42
ORD005686,2023-01-27,CUST0039,Michelle Campbell,Central,Home Office,Food & Beverage,Snacks,12,788.75,0.1,1095.74,8518.5
ORD005687,2023-06-03,CUST0348,John Williams,South,Corporate,Furniture,Cabinet,15,655.01,0.0,3010.31,9825.15
ORD005688,2023-06-25,CUST0323,Danielle Riggs,West,Consumer,Food & Beverage,Energy Drink,14,346.93,0.15,1080.13,4128.47
ORD005689,2023-09-12,CUST0356,Shawn Hines,Central,Consumer,Furniture,Table,5,775.53,0.05,1100.61,3683.77
ORD005690,2023-02-07,CUST0126,Aaron Yoder,East,Consumer,Clothing,Tie,5,500.47,0.1,714.73,2252.12
ORD005691,2023-06-12,CUST0010,Brian Mason,East,Home Office,Food & Beverage,Snacks,11,219.44,0.0,646.68,2413.84
ORD005692,2023-06-11,CUST0394,Zachary Roberts,East,Corporate,Office Supplies,Pen,3,61.67,0.1,17.61,166.51
ORD005693,2023-11-18,CUST0331,Karen Kemp,West,Consumer,Electronics,Headphones,13,581.78,0.1,1453.83,6806.83
ORD005694,2023-11-24,CUST0226,Michael Hughes,South,Corporate,Furniture,Chair,4,108.28,0.1,65.57,389.81
ORD005695,2023-06-08,CUST0117,Kimberly Watkins,Central,Corporate,Office Supplies,Notebook,9,27.89,0.0,41.05,251.01
ORD005696,2023-01-09,CUST0032,Karen Johnson,Central,Consumer,Furniture,Chair,10,293.61,0.0,995.22,2936.1
ORD005697,2023-10-14,CUST0255,Isaiah Lucas,South,Consumer,Office Supplies,Folder,4,471.74,0.0,301.86,1886.96
ORD005698,2023-05-20,CUST0325,Susan Burke,South,Consumer,Food & Beverage,Snacks,15,319.87,0.0,1551.7,4798.05
ORD005699,2023-12-15,CUST0187,Craig Garcia,East,Home Office,Office Supplies,Folder,7,657.88,0.1,726.9,4144.64
ORD005700,2023-09-12,CUST0191,Erica Lopez,West,Corporate,Clothing,Hat,12,187.42,0.0,559.05,2249.04
ORD005701,2023-11-05,CUST0298,Jennifer Nicholson,East,Consumer,Electronics,Laptop,10,550.4,0.0,1886.62,5504.0
ORD005702,2023-09-16,CUST0261,Ronald Elliott,East,Corporate,Food & Beverage,Juice,9,738.09,0.1,2003.17,5978.53
ORD005703,2023-01-08,CUST0348,John Williams,Central,Corporate,Clothing,Pants,12,697.22,0.1,1209.03,7529.98
ORD005704,2023-08-17,CUST0266,Selena Parker,South,Consumer,Electronics,Headphones,10,456.53,0.0,1176.89,4565.3
ORD005705,2023-10-29,CUST0439,Bradley Turner MD,Central,Corporate,Clothing,Tie,12,589.02,0.05,1936.7,6714.83
ORD005706,2023-06-24,CUST0445,Taylor Thompson,West,Consumer,Office Supplies,Folder,12,311.09,0.05,357.79,3546.43
ORD005707,2023-04-18,CUST0468,Philip Smith,South,Corporate,Electronics,Headphones,13,516.51,0.05,1206.7,6378.9
ORD005708,2023-08-20,CUST0422,Brad Berg,East,Consumer,Food & Beverage,Tea,14,40.01,0.0,60.85,560.14
ORD005709,2023-06-24,CUST0454,Benjamin Ortiz,South,Consumer,Office Supplies,Paper,13,716.96,0.0,2998.09,9320.48
ORD005710,2023-05-28,CUST0107,Shari York,Central,Consumer,Clothing,Jacket,15,433.38,0.05,2154.71,6175.66
ORD005711,2023-04-08,CUST0315,Darius Ortega,South,Consumer,Furniture,Cabinet,11,638.62,0.0,725.37,7024.82
ORD005712,2023-09-02,CUST0121,Gilbert Gonzalez,North,Home Office,Clothing,Shirt,15,440.01,0.1,1706.3,5940.13
ORD005713,2023-01-01,CUST0062,Colin Valentine,North,Consumer,Electronics,Webcam,4,609.49,0.05,758.38,2316.06
ORD005714,2023-11-09,CUST0349,Yesenia Smith,North,Home Office,Clothing,Hat,13,509.71,0.0,2142.27,6626.23
ORD005715,2023-02-12,CUST0327,Elizabeth Newton,West,Corporate,Clothing,Jacket,8,67.03,0.0,119.14,536.24
ORD005716,2023-10-21,CUST0113,Randy Mccoy,East,Consumer,Clothing,Jacket,7,302.84,0.15,498.79,1801.9
ORD005717,2023-10-06,CUST0127,Jeffrey Kennedy,North,Home Office,Furniture,Chair,11,19.06,0.15,35.03,178.21
ORD005718,2023-11-22,CUST0444,Vanessa Brennan,Central,Consumer,Furniture,Chair,6,139.3,0.1,251.03,752.22
ORD005719,2023-01-31,CUST0430,Victor Jones,West,Corporate,Electronics,Webcam,12,315.8,0.05,1000.24,3600.12
ORD005720,2023-05-18,CUST0108,Rick White,North,Home Office,Clothing,Shirt,13,247.96,0.1,911.92,2901.13
ORD005721,2023-05-01,CUST0050,Leah Williams,West,Corporate,Furniture,Desk,3,683.27,0.0,400.73,2049.81
ORD005722,2023-05-10,CUST0144,Cheyenne Price,West,Consumer,Electronics,Monitor,1,635.72,0.0,131.92,635.72
ORD005723,2023-11-26,CUST0122,Carolyn Smith,West,Corporate,Food & Beverage,Tea,15,500.57,0.0,1230.72,7508.55
ORD005724,2023-10-06,CUST0061,Curtis Kelley,North,Consumer,Clothing,Pants,13,492.34,0.1,1527.51,5760.38
ORD005725,2023-08-30,CUST0318,Alison Murphy,Central,Home Office,Electronics,Tablet,2,529.41,0.05,115.92,1005.88
ORD005726,2023-06-26,CUST0393,Jacob Santiago,West,Corporate,Clothing,Tie,14,547.24,0.15,1190.17,6512.16
ORD005727,2023-11-19,CUST0190,Michelle Robles,West,Corporate,Clothing,Hat,1,710.82,0.15,94.39,604.2
ORD005728,2023-11-18,CUST0237,William Hernandez,East,Home Office,Food & Beverage,Energy Drink,15,234.41,0.05,1112.05,3340.34
ORD005729,2023-02-12,CUST0427,Matthew Holland,North,Home Office,Food & Beverage,Energy Drink,10,473.42,0.15,621.16,4024.07
ORD005730,2023-09-05,CUST0271,Lisa Klein,East,Home Office,Clothing,Jacket,3,185.51,0.0,130.51,556.53
ORD005731,2023-05-28,CUST0162,Michael Copeland,South,Consumer,Office Supplies,Notebook,1,222.03,0.1,28.68,199.83
ORD005732,2023-08-26,CUST0435,Michael Cummings,North,Consumer,Electronics,Mouse,7,763.07,0.05,950.84,5074.42
ORD005733,2023-05-15,CUST0229,Darlene Marshall,East,Consumer,Food & Beverage,Juice,13,243.13,0.15,328.68,2686.59
ORD005734,2023-08-06,CUST0108,Rick White,Central,Consumer,Office Supplies,Pen,2,384.82,0.0,234.78,769.64
ORD005735,2023-11-21,CUST0104,Tyler Boyd,North,Consumer,Office Supplies,Binder,3,85.44,0.0,88.55,256.32
ORD005736,2023-04-26,CUST0351,Michelle Kelley,South,Consumer,Food & Beverage,Coffee,13,757.61,0.0,2347.47,9848.93
ORD005737,2023-11-23,CUST0327,Elizabeth Newton,North,Home Office,Food & Beverage,Energy Drink,7,706.23,0.0,626.99,4943.61
ORD005738,2023-07-08,CUST0258,Jesse Bell,North,Corporate,Office Supplies,Folder,15,196.86,0.05,968.92,2805.26
ORD005739,2023-12-15,CUST0425,Dylan Murphy,West,Corporate,Furniture,Chair,2,119.83,0.0,66.05,239.66
ORD005740,2023-09-22,CUST0055,Benjamin Reilly,North,Home Office,Food & Beverage,Coffee,14,532.71,0.05,2478.42,7085.04
ORD005741,2023-08-08,CUST0499,Eric Edwards,South,Corporate,Furniture,Chair,6,134.51,0.05,169.44,766.71
ORD005742,2023-12-01,CUST0232,Kevin Johnson,North,Consumer,Electronics,Monitor,13,20.16,0.05,58.15,248.98
ORD005743,2023-09-27,CUST0331,Karen Kemp,West,Corporate,Clothing,Tie,14,256.1,0.0,782.21,3585.4
ORD005744,2023-05-01,CUST0180,Douglas Johns,Central,Corporate,Clothing,Hat,10,278.51,0.15,512.89,2367.34
ORD005745,2023-04-06,CUST0176,Ashley Hayes,South,Corporate,Clothing,Shoes,15,313.17,0.1,1304.91,4227.8
ORD005746,2023-11-24,CUST0356,Shawn Hines,West,Home Office,Clothing,Pants,11,666.26,0.0,894.92,7328.86
ORD005747,2023-11-17,CUST0462,Melanie Jackson,West,Consumer,Furniture,Bookshelf,3,779.72,0.15,322.68,1988.29
ORD005748,2023-09-03,CUST0379,Lindsay Livingston,North,Consumer,Office Supplies,Folder,12,28.32,0.1,57.57,305.86
ORD005749,2023-11-27,CUST0495,Mr. Scott Weaver MD,North,Home Office,Clothing,Tie,13,75.19,0.15,289.88,830.85
ORD005750,2023-02-19,CUST0318,Alison Murphy,Central,Corporate,Furniture,Desk,4,60.49,0.0,53.69,241.96
ORD005751,2023-09-09,CUST0078,Jose Miller,East,Home Office,Food & Beverage,Juice,2,566.08,0.0,293.97,1132.16
ORD005752,2023-11-25,CUST0312,Robert Davies,East,Home Office,Furniture,Desk,13,625.55,0.0,999.49,8132.15
ORD005753,2023-03-06,CUST0474,Bradley Manning Jr.,Central,Home Office,Electronics,Monitor,3,444.82,0.1,146.25,1201.01
ORD005754,2023-12-23,CUST0374,Megan Fisher,West,Corporate,Electronics,Tablet,14,636.38,0.0,950.43,8909.32
ORD005755,2023-10-22,CUST0274,Anthony Stewart,North,Corporate,Electronics,Tablet,9,184.14,0.0,279.29,1657.26
ORD005756,2023-10-18,CUST0105,Michael Richard,West,Consumer,Office Supplies,Paper,9,63.07,0.1,114.79,510.87
ORD005757,2023-11-12,CUST0323,Danielle Riggs,South,Corporate,Clothing,Pants,5,723.16,0.0,446.64,3615.8
ORD005758,2023-08-06,CUST0238,Megan Hahn,West,Consumer,Electronics,Webcam,9,400.26,0.0,577.65,3602.34
ORD005759,2023-11-13,CUST0209,Jake Collier,East,Corporate,Office Supplies,Notebook,10,517.62,0.0,1023.39,5176.2
ORD005760,2023-05-01,CUST0374,Megan Fisher,East,Home Office,Clothing,Shirt,10,579.6,0.15,704.81,4926.6
ORD005761,2023-06-21,CUST0054,Sheila Smith,West,Home Office,Furniture,Table,12,477.55,0.1,918.26,5157.54
ORD005762,2023-05-16,CUST0270,Kevin Ortiz,South,Corporate,Furniture,Sofa,8,726.04,0.0,729.06,5808.32
ORD005763,2023-04-06,CUST0173,Randall Scott,Central,Consumer,Furniture,Bookshelf,13,761.53,0.1,2921.41,8909.9
ORD005764,2023-07-21,CUST0207,Kyle Moore,South,Corporate,Electronics,Keyboard,13,96.86,0.05,411.12,1196.22
ORD005765,2023-05-10,CUST0134,Mark Roman,West,Corporate,Office Supplies,Folder,3,682.08,0.0,359.81,2046.24
ORD005766,2023-11-09,CUST0206,Sydney Jackson,Central,Corporate,Electronics,Monitor,10,154.71,0.05,283.19,1469.75
ORD005767,2023-08-25,CUST0054,Sheila Smith,South,Corporate,Furniture,Bookshelf,9,248.2,0.0,582.13,2233.8
ORD005768,2023-01-15,CUST0365,Robert Stokes,East,Consumer,Electronics,Keyboard,13,709.42,0.0,2496.87,9222.46
ORD005769,2023-12-30,CUST0270,Kevin Ortiz,North,Corporate,Clothing,Shoes,5,434.72,0.1,341.42,1956.24
ORD005770,2023-04-26,CUST0280,Randy Johnson,South,Consumer,Furniture,Sofa,7,51.47,0.1,95.09,324.26
ORD005771,2023-04-11,CUST0180,Douglas Johns,Central,Corporate,Food & Beverage,Snacks,11,735.09,0.0,2668.71,8085.99
ORD005772,2023-07-05,CUST0065,Kelsey Jones,East,Home Office,Food & Beverage,Coffee,7,700.03,0.15,613.32,4165.18
ORD005773,2023-07-06,CUST0414,Mackenzie Rios,South,Corporate,Electronics,Monitor,7,564.63,0.0,702.94,3952.41
ORD005774,2023-02-24,CUST0414,Mackenzie Rios,East,Consumer,Electronics,Tablet,13,469.28,0.0,659.79,6100.64
ORD005775,2023-02-21,CUST0150,Anne Ferguson,West,Consumer,Food & Beverage,Energy Drink,11,549.2,0.0,1554.64,6041.2
ORD005776,2023-10-23,CUST0260,Larry Quinn,South,Corporate,Food & Beverage,Water,5,454.64,0.15,197.18,1932.22
ORD005777,2023-02-20,CUST0069,James Wilson,West,Corporate,Electronics,Mouse,15,362.32,0.05,1416.37,5163.06
ORD005778,2023-06-14,CUST0198,Kristine Lee,Central,Corporate,Furniture,Table,1,668.96,0.0,180.81,668.96
ORD005779,2023-05-25,CUST0139,Marco Castillo,West,Home Office,Office Supplies,Pen,15,428.04,0.15,808.12,5457.51
ORD005780,2023-10-03,CUST0305,Megan Simmons,South,Consumer,Food & Beverage,Energy Drink,1,691.84,0.0,212.42,691.84
ORD005781,2023-11-06,CUST0317,Stephanie Butler,West,Corporate,Food & Beverage,Energy Drink,5,40.86,0.15,41.9,173.66
ORD005782,2023-08-26,CUST0216,Dillon Mccormick,East,Corporate,Furniture,Sofa,11,265.4,0.05,947.25,2773.43
ORD005783,2023-09-26,CUST0008,Jake Simpson,South,Consumer,Food & Beverage,Juice,6,344.53,0.05,217.86,1963.82
ORD005784,2023-01-07,CUST0284,Jacob Benton,North,Corporate,Food & Beverage,Tea,1,540.27,0.0,170.59,540.27
ORD005785,2023-10-10,CUST0262,Patrick Hicks,North,Consumer,Furniture,Chair,1,275.76,0.0,59.02,275.76
ORD005786,2023-03-20,CUST0280,Randy Johnson,West,Home Office,Clothing,Tie,3,631.99,0.15,502.41,1611.57
ORD005787,2023-03-21,CUST0027,John Rodgers,South,Consumer,Clothing,Shirt,1,788.26,0.1,82.03,709.43
ORD005788,2023-08-06,CUST0293,Sherry Moore,South,Consumer,Furniture,Bookshelf,10,381.89,0.15,642.39,3246.06
ORD005789,2023-02-27,CUST0188,Alyssa Henson,East,Consumer,Office Supplies,Folder,2,780.8,0.1,161.45,1405.44
ORD005790,2023-01-02,CUST0430,Victor Jones,South,Corporate,Furniture,Table,11,145.83,0.15,338.95,1363.51
ORD005791,2023-03-21,CUST0340,Sharon Shelton,Central,Corporate,Furniture,Cabinet,9,618.6,0.0,983.14,5567.4
ORD005792,2023-03-27,CUST0361,Carla Reeves,West,Consumer,Food & Beverage,Tea,13,718.09,0.1,1863.75,8401.65
ORD005793,2023-12-02,CUST0138,Regina Thomas,Central,Corporate,Office Supplies,Binder,2,56.62,0.0,33.16,113.24
ORD005794,2023-04-28,CUST0482,Mary Mccormick,South,Corporate,Office Supplies,Binder,9,288.52,0.0,838.88,2596.68
ORD005795,2023-11-29,CUST0114,Dennis Murray,East,Corporate,Furniture,Bookshelf,9,655.59,0.0,1899.14,5900.31
ORD005796,2023-02-11,CUST0340,Sharon Shelton,Central,Consumer,Office Supplies,Stapler,15,450.74,0.0,1027.61,6761.1
ORD005797,2023-12-24,CUST0326,Heidi Francis,South,Home Office,Clothing,Shirt,5,579.87,0.1,697.52,2609.41
ORD005798,2023-01-30,CUST0405,Nicole Beasley,Central,Corporate,Electronics,Monitor,8,459.55,0.15,827.05,3124.94
ORD005799,2023-11-30,CUST0022,Ashley Christian,South,Corporate,Food & Beverage,Tea,10,550.55,0.15,580.14,4679.68
ORD005800,2023-06-18,CUST0436,Cody Russell,East,Home Office,Electronics,Webcam,2,456.5,0.1,279.05,821.7
ORD005801,2023-08-31,CUST0321,Breanna Hobbs,South,Home Office,Office Supplies,Stapler,13,420.13,0.1,1399.3,4915.52
ORD005802,2023-05-19,CUST0301,Maria Powell,East,Consumer,Electronics,Headphones,14,151.83,0.0,506.23,2125.62
ORD005803,2023-09-22,CUST0497,Aaron Brown MD,West,Corporate,Food & Beverage,Coffee,15,402.2,0.0,2092.38,6033.0
ORD005804,2023-01-29,CUST0286,Bryan Simmons,North,Corporate,Clothing,Shirt,2,462.33,0.05,150.48,878.43
ORD005805,2023-04-18,CUST0494,Candice Allen,East,Corporate,Office Supplies,Folder,3,531.21,0.1,189.63,1434.27
ORD005806,2023-06-26,CUST0420,Lawrence Goodwin,East,Home Office,Clothing,Hat,1,566.23,0.1,85.17,509.61
ORD005807,2023-11-04,CUST0374,Megan Fisher,North,Consumer,Electronics,Keyboard,12,527.85,0.0,835.66,6334.2
ORD005808,2023-04-19,CUST0195,Jasmin Jones,South,Corporate,Furniture,Cabinet,10,521.73,0.15,759.93,4434.7
ORD005809,2023-09-05,CUST0348,John Williams,North,Consumer,Furniture,Cabinet,2,464.14,0.0,184.07,928.28
ORD005810,2023-11-30,CUST0230,Raymond Deleon,South,Corporate,Office Supplies,Paper,1,502.87,0.0,151.97,502.87
ORD005811,2023-08-31,CUST0353,David Manning,West,Consumer,Office Supplies,Binder,8,395.25,0.05,590.52,3003.9
ORD005812,2023-01-28,CUST0484,Richard Phillips,Central,Consumer,Office Supplies,Paper,3,540.45,0.1,156.73,1459.22
ORD005813,2023-11-13,CUST0049,Jackson Moon,North,Consumer,Clothing,Pants,5,518.14,0.0,665.52,2590.7
ORD005814,2023-12-12,CUST0042,Dale Harvey,Central,Consumer,Office Supplies,Notebook,1,547.2,0.0,81.36,547.2
ORD005815,2023-06-11,CUST0400,Melissa Campbell DDS,Central,Corporate,Office Supplies,Paper,4,183.62,0.05,242.93,697.76
ORD005816,2023-12-01,CUST0385,Joseph Wilson,South,Home Office,Clothing,Shoes,6,766.68,0.0,1296.84,4600.08
ORD005817,2023-06-27,CUST0072,Michelle Reid,East,Home Office,Clothing,Hat,6,753.47,0.1,773.15,4068.74
ORD005818,2023-08-07,CUST0391,April Robinson,West,Corporate,Food & Beverage,Juice,9,146.73,0.05,222.64,1254.54
ORD005819,2023-09-19,CUST0243,Aimee Bruce,North,Consumer,Electronics,Laptop,1,152.97,0.0,25.29,152.97
ORD005820,2023-11-25,CUST0136,Victor Glass,East,Consumer,Furniture,Cabinet,8,503.04,0.0,539.49,4024.32
ORD005821,2023-05-16,CUST0326,Heidi Francis,Central,Corporate,Office Supplies,Paper,1,240.02,0.0,65.37,240.02
ORD005822,2023-06-09,CUST0191,Erica Lopez,North,Corporate,Clothing,Pants,13,168.72,0.0,453.7,2193.36
ORD005823,2023-06-21,CUST0333,Brian Brown,North,Consumer,Food & Beverage,Coffee,10,324.21,0.0,484.55,3242.1
ORD005824,2023-11-27,CUST0226,Michael Hughes,East,Home Office,Food & Beverage,Water,6,457.62,0.0,396.87,2745.72
ORD005825,2023-09-26,CUST0481,Madison Jackson,North,Home Office,Furniture,Desk,15,745.87,0.0,1926.61,11188.05
ORD005826,2023-11-12,CUST0342,Gary Conley,Central,Corporate,Clothing,Tie,2,78.57,0.0,49.53,157.14
ORD005827,2024-01-01,CUST0356,Shawn Hines,West,Corporate,Clothing,Jacket,14,167.04,0.0,719.0,2338.56
ORD005828,2023-10-07,CUST0320,Andre Warren,North,Home Office,Food & Beverage,Water,10,136.87,0.0,477.26,1368.7
ORD005829,2023-04-25,CUST0351,Michelle Kelley,West,Home Office,Office Supplies,Paper,5,799.07,0.0,1367.7,3995.35
